random,Landcover_Class,system:index
0.4064311424597148,2,23020
0.3277262153311441,17,23022
0.16912354069390134,17,23023
0.4402471565520597,12,23024
0.6759997404896206,12,23025
0.4805112174466869,17,23027
0.6629062230242349,11,23029
0.40515344935056363,9,23030
0.2146748392561061,9,23031
0.08957842450463371,11,23035
0.4756274388181546,17,23036
0.06365772518795776,12,23038
0.03691906446137372,17,23042
0.30898497797276414,2,23044
0.5410412931723355,11,23046
0.5609064986484676,17,23047
0.09285219956326662,8,23053
0.027177402520480287,5,23054
0.041994007659162946,17,23056
0.5555278120097539,0,23058
0.5515576257233625,11,23061
0.6126222085013241,19,23062
0.69460954602305,17,23065
0.10691316486398006,12,23068
0.6344290937910521,11,23072
0.31193796608544855,12,23074
0.32424370506755096,12,23077
0.2105325602118444,9,23078
0.17790721233374995,8,23079
0.30077380914471874,0,23080
0.694938283308517,17,23083
0.586329886101949,0,23085
0.6220238548512548,4,23086
0.20833971091008152,4,23091
0.45240438317704657,2,23093
0.26038690748258286,12,23094
0.5822886922221868,2,23096
0.33046809071718064,17,23097
0.3951400292168503,12,23098
0.1689569132316492,17,23102
0.2699279195009908,12,23103
0.12950712246017793,0,23106
0.3240129366264599,12,23108
0.3610448288838304,0,23109
0.3544893749216619,17,23113
0.1833046642316074,0,23115
0.151859653755005,12,23117
0.373430038718221,0,23121
0.336500426259429,9,23126
0.16987308153148872,12,23128
0.2705481047503141,5,23130
0.24780004140610068,3,23135
0.26832861292261756,11,23136
0.5592927375818251,4,23137
0.20159777606646445,0,23140
0.5748450747543747,12,23141
0.24309352093621872,0,23142
0.31587876649478275,8,23144
0.689989928645444,3,23149
0.23327350291738636,19,23150
0.6376935700972501,9,23153
0.03199402689386799,12,23154
0.6535633433578804,11,23157
0.22036464463857375,4,23158
0.5581560750508168,9,23160
0.6025401471726969,0,23163
0.1797001153773552,9,23165
0.1874025529087372,12,23169
0.5261297098900892,12,23170
0.3238490265053211,2,23172
0.4704479068429934,0,23173
0.007066394820509081,2,23174
0.48932446761115467,17,23176
0.32154241911489345,8,23178
0.6181029954671022,17,23181
0.6483865531832453,8,23182
0.26778379888722714,0,23183
0.6868328478380227,17,23184
0.36326032813704734,9,23187
0.2726670157183959,0,23188
0.26550314832968014,12,23190
0.5498314130373563,11,23199
0.1719920071920864,17,23200
0.5126812910658524,17,23206
0.1566730173150841,12,23208
0.42960872195264643,11,23209
0.31066505918156084,0,23210
0.24749796414671643,0,23211
0.5124137490691295,2,23214
0.5094669473291744,9,23215
0.4097534427792441,12,23220
0.12628886584763377,3,23221
0.6510946811020709,12,23222
0.4177043671334404,11,23224
0.12004763534597229,8,23225
0.08287283932598144,4,23229
0.14062524724177405,4,23230
0.0673513864314228,0,23231
0.25716452082964325,19,23235
0.6686495729690675,2,23237
0.20216282236290084,17,23242
0.044903059138575396,17,23243
0.6106054315971097,12,23245
0.041074230506699116,17,23247
0.027346191576561485,11,23249
0.5521332151794637,9,23253
0.17929607042443851,9,23254
0.35664479495993917,18,23255
0.40150628933216825,17,23256
0.35132329150918495,0,23259
0.6887044809318673,8,23261
0.04069806418923527,2,23263
0.6336591257140637,17,23264
0.6588185417019313,0,23265
0.06651720227449165,12,23266
0.19689112076323712,11,23270
0.3416483906083526,12,23272
0.09273864473857074,8,23273
0.6285255534349274,12,23274
0.29910474712297774,0,23276
0.24879581991675037,11,23279
0.33304955419390114,17,23280
0.6017729332738306,9,23282
0.006947706864933845,12,23287
0.6081741140633076,9,23289
0.2319513029697594,9,23291
0.6951228748476236,4,23292
0.6163560022289262,12,23296
0.09221752922489035,9,23297
6.740713846764557E-5,17,23300
0.44243729381841224,11,23304
0.5003472840386691,0,23305
0.6501030057996121,2,23306
0.41225413394946264,12,23310
0.06054277763254179,11,23312
0.128025840388739,3,23314
0.42231400738276925,17,23316
0.5635161838962098,8,23321
0.3470007253001749,19,23323
0.5482194065105831,17,23325
0.5048351815245061,12,23326
0.3631370942070766,11,23327
0.1775573323619446,2,23331
0.4615057993180828,9,23332
0.025529321407642414,0,23333
0.014638039105768774,12,23334
0.2189599664026569,5,23336
0.5339357153692255,3,23340
0.1344166610119314,17,23344
0.26531733540608726,0,23345
0.5041441421243159,17,23349
0.3538893664396553,12,23350
0.6651088544043365,17,23353
0.07333961065568173,9,23355
0.5738362920308862,8,23357
0.4939969452396509,11,23358
0.6144535586729993,0,23359
0.4306101897896253,4,23360
0.0024810619236372844,3,23362
0.3782135032898718,17,23365
0.43812268140181043,11,23366
0.34906798076787215,11,23368
0.05243291629710711,11,23371
0.03337276272973888,11,23373
0.5515824650475772,11,23374
0.20195910515331383,3,23376
0.2655952373676478,7,23378
0.5462631281095991,17,23379
0.2542577304763828,12,23381
0.2514348628445393,0,23383
0.5361350927999429,17,23384
0.20030118987606982,11,23385
0.32924976770996883,17,23387
0.5069876915243842,17,23389
0.1171962448772026,4,23394
0.36096227281982696,5,23396
0.14550488969383446,4,23398
0.5142256538390773,16,23400
0.276586008071138,17,23401
0.07854783985342317,11,23407
0.6569766491143243,11,23408
0.5239683639254715,0,23409
0.6732438387642933,0,23410
0.2806620536017672,2,23412
0.033735607914165966,12,23413
0.028314313943984426,9,23416
0.22214462792370115,9,23417
0.43159013119003453,3,23418
0.5130658357763637,12,23419
0.04891538594172229,17,23420
0.18720677224762794,0,23423
0.20818248216689295,0,23426
0.05195764647482237,9,23427
0.07832237325474922,11,23428
0.5395093489387962,12,23431
0.34280391620586714,12,23432
0.10615747539464826,17,23434
0.46602230847349113,12,23435
0.17361420116988013,17,23436
0.41644185626635966,17,23440
0.1468468569969611,0,23441
0.5013569514676641,3,23442
0.5474323174734412,12,23444
0.46573871244832576,17,23445
0.5483259905583726,12,23452
0.37673458424964956,12,23453
0.484288481587677,2,23455
0.5171412683227034,4,23457
0.1751526400580533,12,23458
0.2155716370709091,17,23460
0.05756521240190082,5,23462
0.4472971415647704,8,23464
0.12443455779011114,12,23467
0.07073471841052259,17,23468
0.009029870438211351,2,23469
0.027986048860064727,17,23471
0.026180001521125096,4,23473
0.5082726265825103,0,23474
0.4985671992180829,2,23475
0.35305315171850116,0,23476
0.31631477672505925,12,23477
0.09676038364916173,4,23480
0.20187767850540506,12,23481
0.027574098806159242,3,23483
0.374350054712168,12,23484
0.43596439073321847,2,23486
0.34881356983526635,9,23487
0.08880719805345871,8,23488
0.38726225899638866,9,23491
0.056567185644800566,4,23492
0.6035813204724466,3,23493
0.25189424935734495,9,23497
0.32930510764347276,11,23498
0.6503153111079362,0,23499
0.3303977047368776,17,23500
0.006980634049874479,12,23501
0.5505124687698332,9,23503
0.4787767834152552,11,23504
0.6769591459680375,11,23505
0.2929156456567089,8,23507
0.4438200843203999,0,23508
0.469510972216739,0,23511
0.5291347110403731,12,23513
0.2985918354975574,17,23515
0.687367820037937,12,23519
0.012705719376607583,9,23521
0.2696370962090844,4,23522
0.5629434540185067,9,23526
0.5407502632002558,8,23528
0.55993619998509,12,23530
0.576496417441169,17,23531
0.5580388538268365,3,23532
0.048879582224646834,12,23536
0.45143613718662845,17,23541
0.14560770660971423,0,23542
2.614280988522122E-5,11,23546
0.47366324336517096,4,23549
0.4753836647948839,9,23550
0.6352096515333231,17,23552
0.25206056671546007,0,23553
0.5540389127964103,2,23554
0.23729345096517995,11,23555
0.3485169031074584,12,23556
0.37963392118061945,8,23557
0.3558758103359485,12,23559
0.6855516532272442,4,23562
0.5424078727970266,9,23563
0.6330286648499388,12,23564
0.2932439561828497,4,23568
0.25668539027671533,12,23569
0.0035094961946854353,4,23570
0.1820190191773503,11,23574
0.017671620430131263,0,23577
0.36950679005878784,4,23583
0.5474145087810115,11,23584
0.18865665200278492,17,23585
0.49311122516034334,11,23586
0.1529900389413047,0,23587
0.5805637644162982,17,23588
0.29487437513226766,11,23589
0.5430734666102996,11,23592
0.14450390366536447,17,23597
0.6172686217022797,11,23601
0.05311906889751872,4,23602
0.3226186563079596,0,23603
0.14158821016078105,17,23605
0.14673658016740032,12,23606
0.04984634451630654,0,23607
0.007920583752458743,17,23611
0.23007652436681592,11,23612
0.46722359042768147,12,23614
0.45560726126714857,17,23619
0.43797484615060145,5,23621
0.12545217781217266,3,23623
0.6846185148190238,19,23624
0.48902801961716724,3,23625
0.22650973324782964,12,23627
0.5684462865690796,11,23631
0.022603906881346503,17,23633
0.22579355732189454,4,23635
0.003941728041963133,0,23636
0.07155910952055966,0,23637
0.44288433454837606,11,23640
0.25348955412438223,8,23642
0.12463525124265762,0,23643
0.5947648271495783,11,23645
0.5230879609971707,12,23646
0.610895888699561,8,23649
0.2562842444073654,9,23653
0.1113154965641644,0,23655
0.6760523960150445,11,23658
0.5115997254624989,0,23661
0.2948639804382994,3,23662
0.6256795639179578,17,23664
0.00627351115667063,0,23665
0.4088698737486628,17,23668
0.6005905998666131,4,23669
0.4381392398594317,0,23674
0.40531877554285567,12,23675
0.48261876510380997,11,23676
0.41978432074608274,5,23677
0.33732710841672087,4,23679
0.6284360584966594,4,23680
0.32864990836285213,2,23687
0.5746515998481355,8,23688
0.5497693692678444,11,23695
0.3080765204823174,9,23696
0.6115713780453573,2,23697
0.5940748690282794,11,23700
0.6535716774822266,11,23701
0.3122370872086131,12,23702
0.6857115087467784,9,23703
0.5891826705858748,7,23704
0.47754277406630463,17,23705
0.6484419826405757,11,23706
0.6375345755392064,3,23710
0.6804509599457431,3,23712
0.2752832669910641,4,23714
0.03794694818740041,17,23715
0.42387974124888206,11,23716
0.469947509576647,9,23717
0.37328353205984677,17,23719
0.0576850513884658,12,23720
0.2649630915818517,3,23723
0.493961168001118,8,23724
0.23788052468585286,12,23725
0.32277626257031644,8,23726
0.6531444226472576,11,23729
0.04806411099602925,17,23730
0.4967993982810833,12,23733
0.13239096272675133,12,23737
0.3805427969433206,17,23743
0.013046174074876848,12,23747
0.6180579708490285,11,23748
0.006672293953333908,8,23749
0.29976019573532764,12,23750
0.11071273419772654,17,23751
0.4983000062319871,12,23754
0.5690642295561776,0,23755
0.5971653919036836,16,23756
3.617602447485435E-4,9,23757
0.08686401641482733,17,23762
0.5045930376217606,5,23763
0.30787237445321425,11,23765
0.09161332339826433,5,23766
0.11024259627782684,2,23768
0.5022635656409865,5,23769
0.5617955097798965,11,23771
0.5318028098568777,4,23773
0.4977087437222206,8,23774
0.5825605839839856,0,23776
0.21349767176379364,12,23777
0.09870023036547104,5,23779
0.5245934038779905,12,23781
0.15469711018749166,8,23784
0.6717924457707803,11,23786
0.526946751251423,9,23787
0.6221057220199471,12,23789
0.22046111421181458,9,23792
0.30631365899390917,0,23795
0.16219533054425828,0,23796
0.3566071082772784,11,23800
0.14677686571377735,12,23803
0.5423472659570662,17,23804
0.6708597847369123,4,23805
0.4650419615907533,4,23807
0.4003348319908866,4,23808
0.41657791230959085,17,23809
0.21172159820549807,9,23811
0.22018102137586038,0,23815
0.2646510525319835,11,23817
0.028292742753460165,11,23822
0.48463896447156685,0,23824
0.2713141993032001,0,23825
0.6745155722423756,17,23826
0.1459669110831192,9,23828
0.2243753015405967,5,23831
0.19954370064144822,12,23836
0.6537742042180635,17,23838
0.5366787781039506,11,23842
0.5848777011531675,11,23843
0.3804626918819305,8,23847
0.27668592871150777,4,23848
0.10456958667054428,11,23849
0.6459543616376312,9,23850
0.4705978183939561,12,23851
0.5404225996458109,11,23853
0.3317860946959508,8,23854
0.5581050938293034,11,23855
0.6753070449639175,12,23856
0.5699369570265371,0,23857
0.21745910835578197,12,23858
0.28607314581089394,12,23860
0.6645840471973076,12,23861
0.3608527129597896,2,23863
0.1798912942283064,2,23865
0.6803084120240308,11,23867
0.09823707207328802,3,23868
0.657802837685648,0,23869
0.10325768271438396,2,23870
0.11337664363739242,17,23872
0.6282917245148169,17,23876
0.1971184046723784,11,23877
0.6977029108264177,12,23878
0.14966600288931609,4,23879
0.08447132216440567,8,23883
0.25040517188472955,9,23884
0.5489353683177467,12,23889
0.40753723039508205,0,23890
0.5952007582944082,11,23894
0.46890532892238257,0,23896
0.1092575632702465,12,23897
0.6694508146203879,0,23898
0.4265987054582645,4,23899
0.35280871066145325,12,23900
0.005665572266309371,11,23901
0.3851186822265247,12,23905
0.03549124757704836,4,23906
0.2867900004527475,0,23908
0.10305222500562827,7,23911
0.0730859354930411,17,23916
0.39660299466081006,2,23917
0.5947468089844757,8,23918
0.6689970147735516,17,23920
0.25570406321323513,0,23921
0.6436810419906185,12,23923
0.15040218615637746,8,23924
0.3930194367113222,17,23926
0.551083733902913,8,23927
0.6931686129472869,9,23929
0.22014743037964346,17,23931
0.20312907401620417,17,23934
0.1407135237809084,17,23935
0.6730226463729152,17,23937
0.1769560687563816,12,23938
0.6748647736884539,2,23939
0.24858891021637075,17,23941
0.5224221031573113,4,23943
0.6315475357578038,12,23945
0.6586110608682688,11,23946
0.693467829950319,3,23948
0.3013310032240789,2,23950
0.1943387362208039,0,23951
0.1069803329090947,17,23952
0.36056048757748704,17,23956
0.6075497564948612,12,23959
0.18594770449299758,0,23960
0.3884342762973585,4,23961
0.573376384618293,17,23963
0.674428256779939,11,23965
0.5522952184133697,17,23966
0.35713714091865045,9,23967
0.577774941364261,12,23972
0.6178258449557344,17,23982
0.14962505374637858,4,23983
0.5928393437150783,8,23986
0.14139730290228614,11,23987
0.06838518649705305,12,23989
0.5205442289171047,0,23990
0.08999633965210718,17,23991
0.07024216480334922,17,23993
0.5166841602547726,9,23994
0.5489933375671778,4,23996
0.5669357331356957,9,23997
0.14599797708881357,11,23998
0.2812800544330236,8,23999
0.34179646748338566,8,24000
0.3690841142692155,2,24004
0.1630336242455408,11,24005
0.4037958049828262,0,24006
0.17305501632175269,4,24007
0.5644521815912065,0,24016
0.4836562709833916,8,24017
0.26569953735443586,11,24018
0.2590082031055996,0,24019
0.2599092284759028,19,24020
0.21613581951179928,11,24022
0.32513303251041237,17,24023
0.35174885437922887,11,24026
0.36141956447620516,17,24027
0.10551339986127051,0,24028
0.3010942499877276,8,24030
0.24406371427562645,11,24032
0.6746737676257532,8,24036
0.6549800919467718,9,24037
0.2764444301440987,2,24038
0.23064200686832703,12,24039
0.3098428333706349,9,24041
0.5201166939514101,12,24048
0.1595888792900768,17,24049
0.5952341174262942,17,24050
0.35605676812582776,17,24051
0.5598099930265246,11,24053
0.0028639898066284974,2,24054
0.43752677673681317,4,24055
0.028859120231972346,12,24059
0.2049032120024603,8,24061
0.34654307704776843,0,24062
0.6137469275102773,0,24066
0.0068684317486178426,12,24070
0.19469665806588465,12,24074
0.673314360533884,9,24075
0.5866944302970654,11,24077
0.23043687222110554,9,24079
0.45561625976884357,17,24080
0.271725036840307,0,24081
0.5252490004324848,3,24082
0.6740220914874577,3,24083
0.30429253090190267,12,24084
0.48693435773779536,8,24085
0.6423605419728263,2,24086
0.3671545116623467,12,24087
0.672369373327184,11,24089
0.6877974321060331,8,24091
0.40935643701538527,5,24092
0.007387125110863257,0,24093
0.634531402915522,17,24095
0.3428814067067367,0,24096
0.6661675296036611,2,24098
0.12161758236440501,9,24100
0.1324076942285891,17,24101
0.3866561595863446,8,24105
0.37767163041802887,3,24108
0.1957885086569343,0,24109
0.3822076296089393,12,24110
0.5702828523191316,0,24111
0.6981917618708827,3,24114
0.6986870116886466,17,24116
0.04056990279841466,17,24117
0.0968568390178911,11,24119
0.25134413385036825,12,24120
0.4284187466661572,4,24121
0.0487805211228195,8,24122
0.46478695580883356,12,24123
0.10135329385477454,8,24125
0.6665106767228897,9,24129
0.03458400090869829,12,24133
0.27912654711299456,2,24136
0.43724587858677433,17,24137
0.4909893596425955,9,24141
0.3403522634558893,3,24142
0.045660389644675003,0,24144
0.025802869629665492,0,24145
0.3223617546044323,12,24147
0.46130303838987674,17,24152
0.14439995080161572,2,24153
0.5593437611438913,2,24159
0.27422807884813727,9,24161
0.6299169000655283,12,24162
0.554652681075055,0,24164
0.027828837809485196,0,24165
0.232803428097052,9,24167
0.5358152897262884,12,24168
0.06074388171875733,0,24169
0.09993958965042249,17,24174
0.4912265856160488,0,24176
0.5940171645401787,12,24177
0.12095245374693642,12,24178
0.2542788858597418,0,24179
0.5061083501337339,9,24184
0.6746540741091226,17,24188
0.27942835666779275,17,24190
0.1545938439304313,4,24193
0.5535532515726982,19,24195
0.09196457229509192,12,24197
0.17576153582224452,3,24198
0.3543630641191168,11,24199
0.3627401657857551,2,24200
0.5919808276834667,4,24202
0.5309327830037364,11,24207
0.2016225158074625,17,24208
0.576491374139104,9,24209
0.13543139287883654,12,24210
0.046316601945247116,11,24213
0.38873079556264134,0,24214
0.27904126806855534,18,24215
0.35605557340542104,12,24216
0.36011965816399916,11,24217
0.5979211411125618,4,24218
0.688732351449129,0,24220
0.5609653654950804,6,24221
0.07864661842918497,2,24222
0.3817383328191716,12,24223
0.6616524146452925,9,24226
0.21339206878819195,4,24228
0.12048197324238397,2,24229
0.09092639126714375,17,24230
0.26814682953962343,17,24231
0.0056604977016901925,5,24238
0.3809382220972052,17,24241
0.2171804388788513,11,24244
0.27507763842297117,12,24245
0.527711446393526,19,24246
0.6237405648954397,9,24247
0.26347275043335916,11,24251
0.15308065291575945,8,24253
0.12360101382153565,11,24257
0.10774546309305733,8,24258
0.35651621279754675,9,24263
0.48453371772502685,11,24264
0.651397304636814,11,24270
0.19351062435139643,12,24272
0.02097724044182525,12,24276
0.5446897441535589,12,24277
0.01388012492886781,0,24279
0.5914453793483013,11,24281
0.10521797051296333,0,24282
0.14785142912092142,11,24283
0.004866883425096558,19,24284
0.23421857840524785,17,24285
0.29331987097255474,2,24286
0.4630647130375194,17,24295
0.24853927444330826,9,24297
0.6707089303203981,12,24298
0.05323200520086713,11,24299
0.2791490112158985,8,24300
0.24857789887580695,0,24305
0.22952042664473993,17,24307
0.4930379298567895,12,24309
0.6720075464123545,11,24314
0.2510879893457617,9,24316
0.04308687848599335,11,24317
0.32435873074091004,8,24320
0.23383033152070232,17,24323
0.4802269880023623,17,24324
0.6866770686980073,9,24328
0.6870227741285878,0,24332
0.61732486321409,17,24333
0.4333700816748822,4,24335
0.004893368798944975,12,24336
0.6023526534706211,17,24337
0.2636995251009059,12,24338
0.6897632231109312,5,24340
0.5433491966881441,17,24341
0.14460559672817763,11,24344
0.04366777880335193,17,24345
0.3214453518547786,4,24347
0.5502978527733905,0,24348
0.4656988190860355,2,24349
0.04912954316453699,11,24350
0.6577158063561176,0,24352
0.152557911222874,11,24357
0.5266069888256452,2,24361
0.5702172139588851,8,24365
0.3660307663498338,3,24367
0.671021682827733,0,24368
0.04390937696709463,9,24370
0.2448401314215649,17,24373
0.11512879889059358,0,24374
0.18786302565826107,17,24376
0.22546373329832758,0,24378
0.5523726924283793,9,24387
0.34873306594769404,17,24394
0.3415167205186057,8,24398
0.4467932189615279,8,24399
0.08397319367994804,12,24400
0.06048061346149325,2,24402
0.2511427083804668,11,24403
0.2312722748945264,12,24406
0.05290052636841136,17,24407
0.2320018242454348,2,24408
0.698438502550497,0,24410
0.02123490294279462,4,24411
0.6115624731717669,9,24417
0.2064623576865574,9,24418
0.6972091563120987,11,24420
0.6355828933994968,9,24422
0.2352443190707183,4,24425
0.06268100885384886,11,24429
0.637111711077216,12,24430
0.5918090633622028,0,24431
0.18318570756715025,17,24434
0.5930038266823363,17,24435
0.23697820111577172,17,24436
0.498140658782546,11,24441
0.11631234828623382,4,24443
0.4886801290333007,0,24444
0.4197179423346886,0,24448
0.5767953314017704,17,24450
0.20407254967155697,9,24453
0.5444182050742237,3,24455
0.13759510270807573,9,24456
0.05689261641051013,17,24457
0.4923382033119984,0,24460
0.03705489951128538,12,24463
0.5830256160403575,9,24464
0.33734707668744035,5,24465
0.20835707192602804,8,24466
0.5627509939267948,17,24467
0.37123265514602233,17,24468
0.11648465298757771,11,24469
0.1896489892033667,9,24471
0.20651645324726242,17,24475
0.4488665549196099,0,24476
0.014525674292378277,0,24478
0.4433187096608814,11,24479
0.4418526354338065,0,24480
0.4887602133302952,12,24481
0.3122872438960157,12,24482
0.6389982793452451,12,24483
0.22889559885693078,9,24484
0.18697606283503465,12,24489
0.6373708184090624,0,24490
0.49794711637811884,0,24491
0.36103753362916124,0,24492
0.05848239040347525,11,24493
0.159769357524004,19,24494
0.26953216863933027,11,24495
0.07532518903914442,0,24499
0.5879831994239256,9,24504
0.18692888110153838,0,24506
0.10173027033991433,12,24507
0.21165019242746685,11,24509
0.30655002903190043,12,24510
0.6943177672589042,11,24512
0.11879401815478752,12,24514
0.5688875373792094,2,24515
0.3490878545617442,12,24516
0.34644207815760675,17,24518
0.36836546419469396,17,24520
0.05771675059328485,12,24522
0.22859582677529133,4,24523
0.6366263893307105,12,24524
0.6363143721511619,2,24525
0.35181186853965607,8,24527
0.40429892876167484,0,24528
0.36064710492206353,11,24529
0.014895339712224454,2,24531
0.2815300253251767,9,24533
0.025197320266521106,11,24535
0.09202955732176077,0,24537
0.5824580953600054,8,24539
0.5254211512172021,17,24540
0.43878715461943707,3,24541
0.5902767742698417,9,24543
0.6048500516276885,3,24545
0.5164650474778121,2,24550
0.2725065803361064,0,24552
0.4042602682084623,0,24554
0.5462040749537099,0,24558
0.2734011686175035,0,24559
0.3593206429253919,9,24562
0.6988322696538857,9,24564
0.6123693093448983,0,24566
0.5759132159405336,8,24567
0.5995211854603905,0,24569
0.326175085469237,5,24572
0.2456706103141787,17,24577
0.08122516763822374,11,24579
0.05669424228674558,9,24581
0.3376826986820044,17,24582
0.4578478000750652,17,24583
0.28694443157600935,17,24586
0.20751296526233265,17,24588
0.35257016133158203,11,24590
0.38391102533473564,3,24593
0.3035995946790456,8,24599
0.33278233193437046,4,24600
0.2062990222314972,11,24601
0.6329018286968082,11,24603
0.2363284312819084,12,24608
0.08270836884150834,12,24609
0.6537860030839431,12,24610
0.4358583658347187,12,24613
0.064806696238764,11,24616
0.08539387175912283,9,24618
0.10110412551597181,4,24619
0.40892491791254304,2,24621
0.011625704858664099,17,24631
0.1973382052695417,17,24633
0.09140376284602258,0,24635
0.6438572079154825,11,24636
0.031032126408217953,2,24637
0.6151361685554612,2,24639
0.33928923507605924,11,24640
0.3951500222615696,0,24643
0.2011573084130257,3,24644
0.09418981398168658,3,24646
0.5604500132351401,17,24648
0.15414772923935405,12,24649
0.3933191873412317,8,24651
0.3202745676272164,0,24654
0.46851096028376027,5,24655
0.2594942333088318,0,24657
0.14640108365160476,0,24659
0.3399918061683448,12,24664
0.03910495210854803,2,24666
0.33982979243695466,4,24667
0.21585500430054916,4,24669
0.11354096723658913,8,24670
0.47342813831845587,11,24671
0.47671992475929537,17,24672
0.6339353851425265,9,24676
0.32253085118201374,0,24679
0.02702435539551984,12,24680
0.05640686254945115,0,24683
0.2558405692236021,8,24685
0.3570009459449013,11,24686
0.3694443631107509,17,24688
0.2962264073099524,12,24693
0.11142740569878218,17,24694
0.10026455104730125,12,24695
0.5076717812360256,17,24697
0.22437017268973058,12,24699
0.30535984005930716,8,24700
0.3767385637730789,2,24702
0.28379487781494495,0,24710
0.6709862342962698,11,24715
0.002284550059215018,0,24723
0.18936842833398682,9,24724
0.5518302090907837,3,24726
0.5489790698484724,11,24727
0.4969512344947634,8,24728
0.08070142673307656,11,24729
0.19567220770979432,17,24733
0.1942225720434575,2,24735
0.4880881091647905,12,24737
0.3183726797859864,5,24738
0.6150789633952893,19,24739
0.1332914323930081,17,24740
0.32744273979722693,12,24742
0.06019979808529141,11,24745
0.6719766158558707,11,24746
0.16629874588154392,12,24747
0.18361557605979784,4,24748
0.2852266249039479,2,24752
0.28947258858129443,0,24756
0.5727149977981089,17,24758
0.6961204234481725,17,24759
0.05788961419962291,4,24760
0.20610825879754113,12,24761
0.45070014486169374,17,24762
0.04249743382723148,0,24763
0.17258133742081816,3,24765
0.4129332840806097,11,24766
0.30585873870651004,11,24767
0.6501465155241234,11,24768
0.564314176661598,17,24770
0.5954287252458137,4,24774
0.12047656671494966,12,24775
0.028529540994673308,2,24777
0.29606755575600274,0,24778
0.4138147783065572,12,24780
0.40471114567699096,11,24782
0.4296854032211934,9,24783
0.12234349128653288,11,24789
0.33735782265576664,0,24790
0.17680569921205513,9,24792
0.4237847064083151,12,24796
0.06087981012077326,12,24797
0.33193419942611135,17,24800
0.6647509308066091,11,24801
0.06978428299357287,11,24802
0.0807750509293127,0,24803
0.6778769253316609,11,24806
0.6496917467302882,9,24807
0.07523211081664039,0,24810
0.5941362121948458,0,24812
0.11406955937917196,12,24813
0.2397352417100289,0,24815
0.2227874256124377,11,24816
0.017690039170151217,8,24818
0.12278384728702085,11,24819
0.2854250255747588,12,24821
0.6270894992655731,9,24822
0.5195693836160781,0,24823
0.6182064731128734,17,24824
0.19872841728825041,12,24825
0.30395791318868626,9,24826
0.364068004125804,19,24827
0.006734038178798585,12,24828
0.5163730341678888,12,24829
0.33659401042569104,12,24832
0.05919903230197976,11,24834
0.0174897493440751,5,24836
0.01553856829080269,4,24837
0.25788111605092123,11,24840
0.40790365834235387,8,24843
0.6097208219107397,8,24844
0.2382439840401337,11,24848
0.27983859322555293,8,24849
0.08034400338535319,5,24850
0.31947479067757556,12,24851
0.5260647107978246,17,24852
0.32245008449349744,12,24855
0.6756294882035189,17,24856
0.621253740648107,2,24859
0.6965728214796293,11,24861
0.3591226250465379,17,24862
0.4427677727337742,5,24865
0.27796194489057346,0,24866
0.22968160005784533,12,24870
0.10220561982144827,12,24874
0.6387738618657648,17,24876
0.4939247968038377,11,24878
0.1438461800315125,8,24880
0.3724561027611444,8,24881
0.562015249132132,0,24882
0.39392139295091144,17,24883
0.06513010213601356,11,24885
0.0686371037332334,11,24886
0.14300885316763945,17,24888
0.14232104210908714,17,24893
0.36579338060606315,2,24896
0.1897321799467494,0,24898
0.6540886391008313,19,24899
0.19945003296325936,9,24900
0.578412148170821,2,24905
0.4337605475829517,0,24909
0.20217258276943895,0,24912
0.6864120410060816,11,24913
0.29619778392597185,17,24915
0.5722617933435863,11,24916
0.5191860403717268,0,24917
0.1934317044774747,4,24919
0.4677751271246918,12,24920
0.13740026636874614,12,24922
0.0932054681166058,12,24924
0.26847987432834564,12,24926
0.4359971480443212,4,24928
0.6357680312491528,18,24934
0.015531615197831417,12,24935
0.5010786628046033,17,24936
0.3352940682368428,3,24937
0.2325203637649499,11,24938
0.3602244155448303,12,24939
0.15267963188304656,9,24941
0.17220949478457293,19,24944
0.3188491886547631,17,24945
0.36820691139016837,19,24946
0.49377003380593754,12,24949
0.47652455972452534,12,24953
0.5230227186232239,2,24954
0.5746901645919437,8,24955
0.6678238637459468,3,24957
0.39374763095495235,8,24958
0.4939340293159574,3,24960
0.22764451705133437,12,24965
0.6359558603865579,0,24968
0.619628413599244,12,24969
0.570338949478749,17,24972
0.6646026566450973,0,24977
0.30024570009147244,11,24980
0.17608362404803246,11,24981
0.4778478885067867,0,24986
0.5573922618678671,12,24987
0.28573445928097174,4,24988
0.15773936437854508,12,24989
0.3929438939283837,12,24991
0.33522068480449974,17,24992
0.3736189411306101,17,24993
0.009977593588795686,17,24996
0.5117883735497541,11,24998
0.009169567462752992,0,24999
0.3495163788117768,17,25000
0.686483170721544,17,25003
0.5369364310706448,0,25007
0.5012641160307181,17,25008
0.03188967335136916,12,25010
0.29306668240885425,9,25011
0.501547428148243,9,25015
0.20488354335426961,4,25017
0.21999571771099324,0,25018
0.0795513146913347,19,25019
0.035859419476261034,12,25020
0.3400674342511404,0,25021
0.4507493875850327,0,25022
0.5953866540938952,8,25025
0.3363889122315291,0,25026
0.4711491179896927,0,25027
0.5075235036482965,2,25031
0.47769372349846406,9,25032
0.09483097079649161,12,25033
0.44086158958843114,12,25034
0.24316700214861586,0,25035
0.5035681587703803,0,25036
0.3877759381677538,4,25038
0.12796738090896864,9,25045
0.39029264608443803,0,25046
0.3279586575505903,12,25047
0.13954285092481689,9,25050
0.11030886700170495,2,25054
